OrderID;Order_Date;Profit;Sales;State/Province;Customer_Segment;Customer_Name;City;Country;Order_Priority;Product_Category;Product_Container;Product_Sub-Category;Product_Name;Ship_Date;Ship_Mode;Discount;Order_Quantity;Product_Base_Margin;Shipping_Cost;Unit_Price
32129;06/12/2016;-4.217,30;8.467,68;Saarland;Consumer;Dave_Kipp;Rehlingen-Siersburg;Germany;Critical;Technology;Jumbo_Drum;Office_Machines;Lexmark_4227_Plus_Dot_Matrix_Printer;08/12/2016;Delivery_Truck;0,01;4;0,55;14,7;2.036,48
32131;02/06/2016;44,8;126,62;Sachsen-Anhalt;Small_Business;David_Smith;Aschersleben;Germany;Critical;Office_Supplies;Wrap_Bag;Rubber_Bands;Staples_Bulldog_Clip;04/06/2016;Regular_Air;0,03;34;0,39;0,71;3,78
32135;01/05/2016;-25,08;187,78;Dytiki_Ellada;Home_Office;Magdelene_Morse;Agrinio;Greece;High;Technology;Medium_Box;Office_Machines;TI_30X_Scientific_Calculator;03/05/2016;Regular_Air;0,08;16;0,36;5,99;11,99
32135;01/05/2016;160,68;1.575,14;Dytiki_Ellada;Home_Office;Magdelene_Morse;Agrinio;Greece;High;Technology;Small_Box;Computer_Peripherals;IBM_Active_Response_Keyboard,_Black;03/05/2016;Regular_Air;0;37;0,67;7,12;39,98
32164;09/07/2015;-92,16;111,83;Niedersachsen;Small_Business;Erica_Smith;Stuhr;Germany;Not_Specified;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Newell_337;10/07/2015;Regular_Air;0,07;34;0,56;3,97;3,28
32164;09/07/2015;-461,45;6.552,90;Niedersachsen;Small_Business;Erica_Smith;Stuhr;Germany;Not_Specified;Furniture;Jumbo_Box;Tables;Hon_94000_Series_Round_Tables;10/07/2015;Delivery_Truck;0,1;23;0,76;54,12;296,18
32164;09/07/2015;-19,04;77,01;Niedersachsen;Small_Business;Erica_Smith;Stuhr;Germany;Not_Specified;Office_Supplies;Small_Box;Paper;Xerox_1899;10/07/2015;Regular_Air;0,02;12;0,36;4,96;5,78
32165;20/03/2018;192,06;2.939,68;Bayern;Small_Business;John_Murray;Garmisch-Partenkirchen;Germany;Not_Specified;Technology;Wrap_Bag;Telephones_and_Communication;Accessory4;21/03/2018;Regular_Air;0,02;38;0,85;0,99;85,99
32165;20/03/2018;175,24;3.413,69;Bayern;Small_Business;John_Murray;Garmisch-Partenkirchen;Germany;Not_Specified;Technology;Small_Box;Computer_Peripherals;Keytronic_French_Keyboard;22/03/2018;Regular_Air;0,06;47;0,65;14,52;73,98
32192;24/07/2017;-171,171;159,256;Attiki;Small_Business;Brooke_Gillingham;Ellinikón;Greece;Not_Specified;Technology;Small_Box;Telephones_and_Communication;T61;24/07/2017;Regular_Air;0,03;4;0,56;2,5;45,99
32193;26/03/2016;-10,25;40,72;Toscana;Small_Business;Chad_Cunningham;Cortona;Italy;Low;Office_Supplies;Small_Box;Paper;HP_Office_Paper_(20Lb._and_87_Bright);28/03/2016;Express_Air;0,1;4;0,37;6,93;6,68
32193;26/03/2016;37,33;113,3;Toscana;Small_Business;Chad_Cunningham;Cortona;Italy;Low;Office_Supplies;Wrap_Bag;Rubber_Bands;Staples_Vinyl_Coated_Paper_Clips;31/03/2016;Regular_Air;0,02;27;0,39;0,99;3,93
32195;01/05/2015;-14,03;86,29;Nordrhein-Westfalen;Home_Office;Michelle_Huthwaite;Schloß_Holte-Stukenbrock;Germany;Medium;Office_Supplies;Small_Box;Envelopes;Peel_&_Seel®_Recycled_Catalog_Envelopes,_Brown;04/05/2015;Regular_Air;0,05;7;0,35;6,97;11,58
32198;14/04/2017;-117,92;240,63;Apulia;Consumer;Joseph_Airdo;Giovinazzo;Italy;Medium;Technology;Small_Pack;Computer_Peripherals;"Imation_3.5""_Unformatted_DS/HD_Diskettes,_10/Box";14/04/2017;Regular_Air;0,02;31;0,69;5,53;7,37
32199;19/12/2014;-99,7625;196,5;Bayern;Corporate;Erica_Bern;Fürth;Germany;High;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;"Pressboard_Covers_with_Storage_Hooks,_9_1/2""_x_11"",_Light_Blue";20/12/2014;Regular_Air;0,08;40;0,38;4,97;4,91
32199;19/12/2014;-3.061,82;3.672,89;Bayern;Corporate;Erica_Bern;Fürth;Germany;High;Technology;Large_Box;Copiers_and_Fax;Canon_imageCLASS_2200_Advanced_Copier;20/12/2014;Regular_Air;0,01;1;0,37;24,49;3.499,99
32199;19/12/2014;-0,01;46,97;Bayern;Corporate;Erica_Bern;Fürth;Germany;High;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Newell_312;21/12/2014;Regular_Air;0,03;8;0,55;1,2;5,84
32228;10/04/2016;43,53;209,63;Campania;Home_Office;Andrew_Roberts;Salerno;Italy;Critical;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Newell_312;12/04/2016;Regular_Air;0,01;35;0,55;1,2;5,84
32229;03/02/2016;44,37;1.219,19;Lombardia;Corporate;Carlos_Daly;Gorgonzola;Italy;High;Technology;Medium_Box;Office_Machines;Canon_MP41DH_Printing_Calculator;03/02/2016;Regular_Air;0,02;8;0,38;13,99;150,98
32229;03/02/2016;-0,12;28,68;Lombardia;Corporate;Carlos_Daly;Gorgonzola;Italy;High;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Newell_310;04/02/2016;Regular_Air;0;15;0,56;0,7;1,76
32230;23/01/2018;215,11;1.753,75;Calabria;Consumer;David_Philippe;Montalto_Uffugo;Italy;High;Furniture;Wrap_Bag;Office_Furnishings;Eldon_Radial_Chair_Mat_for_Low_to_Medium_Pile_Carpets;24/01/2018;Regular_Air;0,07;46;0,65;9,2;39,98
32231;07/04/2018;48,54;192,33;Abruzzo;Consumer;Ken_Lonsdale;Spoltore;Italy;Low;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Dixon_Prang®_Watercolor_Pencils,_10-Color_Set_with_Brush;11/04/2018;Regular_Air;0,01;44;0,44;1,2;4,26
32291;11/04/2015;-100,89;183,22;Attiki;Small_Business;Doug_O'Connell;amarousion;Greece;Medium;Furniture;Large_Box;Office_Furnishings;"Tensor_""Hersey_Kiss""_Styled_Floor_Lamp";11/04/2015;Regular_Air;0,01;13;0,73;14,37;12,99
32291;11/04/2015;-29,42;68,03;Attiki;Small_Business;Doug_O'Connell;amarousion;Greece;Medium;Office_Supplies;Small_Box;Storage_&_Organization;Eldon®_Gobal_File_Keepers;12/04/2015;Regular_Air;0,02;4;0,81;4,53;15,14
32292;21/07/2017;-6,73;13,53;Campania;Corporate;Ben_Peterman;Qualiano;Italy;Low;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Newell_309;23/07/2017;Regular_Air;0,07;1;0,55;2,36;11,55
32292;21/07/2017;1.601,64;5.008,76;Campania;Corporate;Ben_Peterman;Qualiano;Italy;Low;Technology;Small_Box;Telephones_and_Communication;2160;28/07/2017;Regular_Air;0,04;49;0,57;5,99;115,99
32295;13/06/2014;-112,244;607,597;Campania;Small_Business;Pauline_Chand;Qualiano;Italy;High;Technology;Small_Box;Telephones_and_Communication;i1000;14/06/2014;Regular_Air;0,07;11;0,58;5,99;65,99
32323;27/12/2015;-21,13;75,81;Bayern;Small_Business;Lena_Radford;Ansbach;Germany;High;Office_Supplies;Small_Box;Paper;Xerox_1991;27/12/2015;Regular_Air;0,06;3;0,39;8,18;22,84
32323;27/12/2015;-31,43;28,75;Bayern;Small_Business;Lena_Radford;Ansbach;Germany;High;Technology;Small_Pack;Computer_Peripherals;"Imation_3.5"",_RTS_247544_3M_3.5_DSDD,_10/Pack";28/12/2015;Regular_Air;0,01;3;0,61;3,62;8,46
32323;27/12/2015;-118,481;259,7175;Bayern;Small_Business;Lena_Radford;Ansbach;Germany;High;Technology;Medium_Box;Telephones_and_Communication;Bell_Sonecor_JB700_Caller_ID;29/12/2015;Regular_Air;0,02;38;0,6;5,03;7,99
32325;07/04/2018;189,28;1.103,73;Kentriki_Makedonia;Corporate;Darren_Powers;Kilkis;Greece;Critical;Furniture;Small_Box;Office_Furnishings;"Seth_Thomas_12""_Clock_w/_Goldtone_Case";08/04/2018;Regular_Air;0;45;0,51;7,58;22,98
32326;06/04/2016;-188,41;929,81;Nordrhein-Westfalen;Small_Business;Jason_Klamczynski;Lippstadt;Germany;High;Furniture;Large_Box;Office_Furnishings;Telescoping_Adjustable_Floor_Lamp;07/04/2016;Regular_Air;0,09;50;0,6;11,17;19,99
32327;11/01/2018;-1.589,39;20.333,82;Nordrhein-Westfalen;Small_Business;Ionia_McGrath;Kamp-Lintfort;Germany;Low;Furniture;Jumbo_Box;Tables;"Chromcraft_Bull-Nose_Wood_48""_x_96""_Rectangular_Conference_Tables";18/01/2018;Delivery_Truck;0,02;45;0,8;147,12;550,98
32355;24/10/2014;-33,31;355,03;Lazio;Home_Office;Daniel_Byrd;Fiumicino;Italy;Not_Specified;Office_Supplies;Small_Box;Paper;Xerox_231;26/10/2014;Regular_Air;0;50;0,37;5,11;6,48
32355;24/10/2014;-239,315;211,86;Lazio;Home_Office;Daniel_Byrd;Fiumicino;Italy;Not_Specified;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Storex_Dura_Pro™_Binders;27/10/2014;Regular_Air;0,01;34;0,38;9,92;5,94
32356;16/03/2018;60,3755;768,41;Anatoliki_Makedonia_kai_Thraki;Home_Office;Maribeth_Yedwab;Orestiás;Greece;Not_Specified;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Catalog_Binders_with_Expanding_Posts;17/03/2018;Regular_Air;0,1;12;0,4;19,99;67,28
32356;16/03/2018;-503,77;5.238,19;Anatoliki_Makedonia_kai_Thraki;Home_Office;Maribeth_Yedwab;Orestiás;Greece;Not_Specified;Furniture;Jumbo_Box;Tables;Bevis_Rectangular_Conference_Tables;18/03/2018;Delivery_Truck;0,08;47;0,69;46,2;145,98
32386;22/09/2017;-4.568,34;1.996,16;Sachsen-Anhalt;Home_Office;Christopher_Conant;Wernigerode;Germany;Critical;Technology;Medium_Box;Office_Machines;Polycom_ViewStation™_Adapter_H323_Videoconferencing_Unit;24/09/2017;Regular_Air;0;1;0,38;13,99;1.938,02
32389;06/04/2016;-257,411;65,467;Baden-Württemberg;Small_Business;Dave_Poirier;Herrenberg;Germany;Medium;Technology;Small_Box;Telephones_and_Communication;6120;07/04/2016;Express_Air;0,06;1;0,58;8,8;65,99
32389;06/04/2016;-147,34;121,624;Baden-Württemberg;Small_Business;Dave_Poirier;Herrenberg;Germany;Medium;Furniture;Jumbo_Box;Tables;Anderson_Hickey_Conga_Table_Tops_&_Accessories;07/04/2016;Delivery_Truck;0;8;0,76;27,75;15,23
32389;06/04/2016;-7,5;934,07;Baden-Württemberg;Small_Business;Dave_Poirier;Herrenberg;Germany;Medium;Technology;Small_Box;Computer_Peripherals;Zoom_V.92_V.44_PCI_Internal_Controllerless_FaxModem;08/04/2016;Regular_Air;0,07;23;0,55;10,25;39,99
32418;06/06/2014;-131,31;1.244,19;Lombardia;Corporate;Marina_Lichtenstein;Parabiago;Italy;Not_Specified;Furniture;Jumbo_Drum;Chairs_&_Chairmats;Hon_Deluxe_Fabric_Upholstered_Stacking_Chairs,_Rounded_Back;07/06/2014;Delivery_Truck;0,08;5;0,55;43,32;243,98
32420;02/01/2015;-168,72;175,08;Bayern;Consumer;Christy_Brittain;Cham;Germany;Medium;Technology;Small_Pack;Computer_Peripherals;Imation_3.5,_DISKETTE_44766_HGHLD3.52HD/FM,_10/Pack;04/01/2015;Regular_Air;0,07;35;0,79;5,14;5,02
32420;02/01/2015;-439,62;5.369,46;Bayern;Consumer;Christy_Brittain;Cham;Germany;Medium;Furniture;Jumbo_Drum;Chairs_&_Chairmats;Hon_2090_“Pillow_Soft”_Series_Mid_Back_Swivel/Tilt_Chairs;04/01/2015;Delivery_Truck;0,07;19;0,78;57;280,98
32449;15/05/2018;1.698,16;7.195,26;Dytiki_Ellada;Corporate;Ann_Steele;Náfpaktos;Greece;Critical;Technology;Small_Box;Telephones_and_Communication;5125;16/05/2018;Express_Air;0,09;44;0,59;8,08;200,99
32449;15/05/2018;-276,88;277,58;Dytiki_Ellada;Corporate;Ann_Steele;Náfpaktos;Greece;Critical;Office_Supplies;Small_Box;Paper;Array®_Parchment_Paper,_Assorted_Colors;16/05/2018;Regular_Air;0,08;39;0,37;11,15;7,28
32449;15/05/2018;-694,33;4.887,14;Dytiki_Ellada;Corporate;Ann_Steele;Náfpaktos;Greece;Critical;Furniture;Jumbo_Box;Tables;Bush_Advantage_Collection®_Racetrack_Conference_Table;16/05/2018;Delivery_Truck;0,08;12;0,67;110,2;424,21
32450;24/05/2017;-2.616,91;2.638,79;Friuli-Venezia_Giulia;Small_Business;Barry_Gonzalez;Monfalcone;Italy;Medium;Furniture;Jumbo_Box;Tables;KI_Conference_Tables;24/05/2017;Delivery_Truck;0,1;37;0,69;89,3;70,89
32451;28/08/2014;163,6335;580,56;Peloponnisos;Home_Office;Nat_Carroll;Corinth;Greece;Not_Specified;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Avery_Premier_Heavy-Duty_Binder_with_Round_Locking_Rings;29/08/2014;Regular_Air;0,1;42;0,39;2,99;14,28
32452;22/12/2016;-2,03;8,6;Apulia;Consumer;Joseph_Airdo;Giovinazzo;Italy;Medium;Office_Supplies;Small_Box;Labels;Avery_507;23/12/2016;Regular_Air;0,09;3;0,39;0,5;2,88
32454;04/09/2016;-29,5895;83,89;Sachsen-Anhalt;Consumer;Ryan_Akin;Aschersleben;Germany;Critical;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Avery_Self-Adhesive_Photo_Pockets_for_Polaroid_Photos;05/09/2016;Regular_Air;0,05;12;0,37;5,48;6,81
32455;27/02/2016;1.025,23;4.620,53;Veneto;Corporate;Peter_Fuller;Mira;Italy;High;Technology;Small_Box;Computer_Peripherals;US_Robotics_56K_V.92_External_Faxmodem;28/02/2016;Regular_Air;0;43;0,52;19,99;99,99
32484;11/07/2016;-198,8;2.502,67;Veneto;Corporate;William_Brown;Mira;Italy;Not_Specified;Furniture;Jumbo_Drum;Chairs_&_Chairmats;Global_Leather_and_Oak_Executive_Chair,_Black;12/07/2016;Delivery_Truck;0,1;9;0,56;64,73;300,98
32513;08/07/2017;1.413,94;3.982,21;Apulia;Corporate;Andrew_Allen;Monopoli;Italy;Low;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;GBC_DocuBind_P100_Manual_Binding_Machine;13/07/2017;Regular_Air;0,03;23;0,4;19,99;165,98
32513;08/07/2017;-15,13;66,55;Apulia;Corporate;Andrew_Allen;Monopoli;Italy;Low;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Sanford_Pocket_Accent®_Highlighters;13/07/2017;Regular_Air;0,01;40;0,42;1,29;1,6
32516;30/03/2016;-0,2415;43,96;Nordrhein-Westfalen;Corporate;Robert_Marley;Ibbenbüren;Germany;Critical;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Acco_Suede_Grain_Vinyl_Round_Ring_Binder;01/04/2016;Regular_Air;0,03;15;0,39;1,49;2,78
32516;30/03/2016;6,44;60,19;Nordrhein-Westfalen;Corporate;Robert_Marley;Ibbenbüren;Germany;Critical;Office_Supplies;Small_Box;Envelopes;Staples_#10_Colored_Envelopes;01/04/2016;Regular_Air;0,01;7;0,38;2,5;7,78
32519;14/03/2016;-23,82;85,36;Berlin;Consumer;Jill_Stevenson;Berlin_Tempelhof;Germany;Low;Office_Supplies;Small_Box;Appliances;Belkin_6_Outlet_Metallic_Surge_Strip;19/03/2016;Regular_Air;0,09;8;0,59;4,5;10,89
32546;22/08/2016;607,257;1.294,02;Baden-Württemberg;Home_Office;Greg_Tran;Bietigheim-Bissingen;Germany;Critical;Technology;Small_Pack;Telephones_and_Communication;Accessory23;23/08/2016;Regular_Air;0,1;47;0,36;1,25;35,99
32546;22/08/2016;-34,845;156,09;Baden-Württemberg;Home_Office;Greg_Tran;Bietigheim-Bissingen;Germany;Critical;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Avery_Flip-Chart_Easel_Binder,_Black;24/08/2016;Regular_Air;0;6;0,38;15,1;22,38
32580;19/02/2017;44,59;166,8;Apulia;Corporate;Paul_MacIntyre;Oria;Italy;High;Office_Supplies;Wrap_Bag;Paper;"It's_Hot_Message_Books_with_Stickers,_2_3/4""_x_5""";19/02/2017;Regular_Air;0,03;23;0,4;1,71;7,4
32580;19/02/2017;-172,35;261,38;Apulia;Corporate;Paul_MacIntyre;Oria;Italy;High;Office_Supplies;Small_Box;Paper;Xerox_1984;21/02/2017;Regular_Air;0,05;38;0,36;8,74;6,48
32582;29/11/2014;595,38;2.780,88;Dytiki_Makedonia;Consumer;Tony_Chapman;Ptolemaida;Greece;Not_Specified;Furniture;Large_Box;Office_Furnishings;Deflect-o_DuraMat_Antistatic_Studded_Beveled_Mat_for_Medium_Pile_Carpeting;30/11/2014;Express_Air;0,07;27;0,61;24,49;105,34
32608;26/10/2017;312,52;1.361,91;Baden-Württemberg;Corporate;Xylona_Price;Bad_Mergentheim;Germany;High;Office_Supplies;Small_Box;Appliances;Tripp_Lite_Isotel_8_Ultra_8_Outlet_Metal_Surge;28/10/2017;Regular_Air;0,05;20;0,59;3,5;70,97
32610;23/01/2018;-276,54;316,99;Lazio;Consumer;Yoseph_Carroll;Fiumicino;Italy;Not_Specified;Office_Supplies;Small_Pack;Scissors,_Rulers_and_Trimmers;"Acme_Design_Line_8""_Stainless_Steel_Bent_Scissors_w/Champagne_Handles,_3-1/8""_Cut";24/01/2018;Regular_Air;0,04;47;0,58;8,37;6,84
32610;23/01/2018;88,362;1.991,90;Lazio;Consumer;Yoseph_Carroll;Fiumicino;Italy;Not_Specified;Technology;Small_Box;Telephones_and_Communication;Timeport_L7089;24/01/2018;Regular_Air;0,07;20;0,58;7,69;125,99
32611;31/01/2015;-31,99;81,66;Emilia-Romagna;Corporate;Neil_Knudson;Finale_Emilia;Italy;Medium;Office_Supplies;Small_Box;Paper;Xerox_1989;31/01/2015;Regular_Air;0,05;15;0,38;5,02;4,98
32611;31/01/2015;232,78;3.537,39;Emilia-Romagna;Corporate;Neil_Knudson;Finale_Emilia;Italy;Medium;Furniture;Jumbo_Drum;Chairs_&_Chairmats;Office_Star_-_Ergonomic_Mid_Back_Chair_with_2-Way_Adjustable_Arms;01/02/2015;Delivery_Truck;0;19;0,69;30;180,98
32611;31/01/2015;68,9;986,24;Emilia-Romagna;Corporate;Neil_Knudson;Finale_Emilia;Italy;Medium;Technology;Small_Box;Computer_Peripherals;Nu-Form_106-Key_Ergonomic_Keyboard_w/_Touchpad;01/02/2015;Express_Air;0,02;18;0,62;5,5;53,98
32611;31/01/2015;-7,153;33,76;Emilia-Romagna;Corporate;Neil_Knudson;Finale_Emilia;Italy;Medium;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Economy_Binders;02/02/2015;Regular_Air;0,04;16;0,36;1,49;2,08
32613;21/05/2017;2.373,24;7.174,94;Campania;Consumer;Michael_Chen;Santa_Maria_Capua_Vetere;Italy;Low;Technology;Small_Box;Telephones_and_Communication;R380;23/05/2017;Express_Air;0,02;41;0,58;3,99;195,99
32613;21/05/2017;-691,52;5.228,20;Campania;Consumer;Michael_Chen;Santa_Maria_Capua_Vetere;Italy;Low;Office_Supplies;Large_Box;Storage_&_Organization;"Tennsco_Stur-D-Stor_Boltless_Shelving,_5_Shelves,_24""_Deep,_Sand";23/05/2017;Regular_Air;0;38;0,84;35;135,31
32613;21/05/2017;202,33;1.359,74;Campania;Consumer;Michael_Chen;Santa_Maria_Capua_Vetere;Italy;Low;Office_Supplies;Small_Pack;Pens_&_Art_Supplies;Boston_1645_Deluxe_Heavier-Duty_Electric_Pencil_Sharpener;28/05/2017;Express_Air;0,01;31;0,58;8,99;43,98
32640;19/02/2018;3,91;162,11;Apulia;Small_Business;Peter_McVee;Modugno;Italy;High;Office_Supplies;Small_Box;Paper;Xerox_1881;21/02/2018;Express_Air;0,04;12;0,38;6,47;12,28
32640;19/02/2018;-35,558;126,69;Apulia;Small_Business;Peter_McVee;Modugno;Italy;High;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Avery_Self-Adhesive_Photo_Pockets_for_Polaroid_Photos;21/02/2018;Regular_Air;0,04;18;0,37;5,48;6,81
32641;25/08/2015;-9,568;167,53;Dytiki_Ellada;Home_Office;Fred_Harton;Aígion;Greece;High;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;GBC_Standard_Plastic_Binding_Systems_Combs;26/08/2015;Regular_Air;0,05;18;0,36;5,6;8,85
32642;02/09/2017;724,14;1.507,16;Hessen;Corporate;Darren_Budd;Schlüchtern;Germany;Medium;Technology;Small_Pack;Computer_Peripherals;Memorex_4.7GB_DVD+RW,_3/Pack;04/09/2017;Regular_Air;0,02;50;0,4;1,99;28,48
32647;23/04/2017;348,84;9.541,04;Trentino-Alto_Adige;Consumer;Rick_Bensley;Trento;Italy;High;Furniture;Jumbo_Box;Tables;Bretford_CR4500_Series_Slim_Rectangular_Table;25/04/2017;Delivery_Truck;0,06;27;0,66;84,84;348,21
32647;23/04/2017;-56,83;671,75;Trentino-Alto_Adige;Consumer;Rick_Bensley;Trento;Italy;High;Technology;Small_Box;Computer_Peripherals;Microsoft_Internet_Keyboard;25/04/2017;Regular_Air;0,07;32;0,77;4;20,97
32675;09/04/2015;1.541,68;6.865,19;Nordrhein-Westfalen;Corporate;Jonathan_Doherty;Rheinbach;Germany;High;Furniture;Jumbo_Drum;Tables;SAFCO_PlanMaster_Heigh-Adjustable_Drafting_Table_Base,_43w_x_30d_x_30-37h,_Black;10/04/2015;Delivery_Truck;0,09;20;0,49;60;349,45
32676;08/07/2014;523,43;1.697,44;Nordrhein-Westfalen;Corporate;Joy_Smith;Heinsberg;Germany;Critical;Technology;Small_Pack;Computer_Peripherals;Verbatim_DVD-RAM,_9.4GB,_Rewritable,_Type_1,_DS,_DataLife_Plus;11/07/2014;Regular_Air;0,06;37;0,55;1,99;45,19
32706;08/12/2014;-762,66;2.017,50;Hessen;Home_Office;Matt_Abelman;Friedrichsdorf;Germany;Critical;Technology;Jumbo_Box;Office_Machines;Okidata_ML320_Series_Turbo_Dot_Matrix_Printers;10/12/2014;Delivery_Truck;0,03;5;0,56;12,06;399,98
32710;22/04/2015;-59,06;540,33;Anatoliki_Makedonia_kai_Thraki;Corporate;John_Lee;Kavala;Greece;High;Office_Supplies;Medium_Box;Storage_&_Organization;Eldon_Simplefile®_Box_Office®;23/04/2015;Regular_Air;0,04;43;0,57;6,27;12,44
32737;03/04/2015;116,7985;367,11;Hessen;Home_Office;Victoria_Wilson;Korbach;Germany;High;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Lock-Up_Easel_'Spel-Binder';05/04/2015;Regular_Air;0,09;14;0,38;1,49;28,53
32741;22/07/2014;-81,77;136,24;Nordrhein-Westfalen;Corporate;Bill_Eplett;Büren;Germany;Low;Office_Supplies;Small_Box;Storage_&_Organization;Filing/Storage_Totes_and_Swivel_Casters;29/07/2014;Regular_Air;0,07;13;0,6;9,45;9,71
32743;11/10/2015;1.280,19;3.548,67;Hessen;Corporate;Grant_Carroll;Friedrichsdorf;Germany;Critical;Office_Supplies;Small_Box;Appliances;Kensington_7_Outlet_MasterPiece_Power_Center;13/10/2015;Regular_Air;0,01;19;0,56;0,99;177,98
32800;27/06/2014;8,79;354,13;Ionioi_Nisoi;Home_Office;Larry_Tron;Corfu;Greece;Not_Specified;Office_Supplies;Small_Box;Paper;Southworth_25%_Cotton_Premium_Laser_Paper_and_Envelopes;28/06/2014;Regular_Air;0,09;19;0,37;8,68;19,98
32800;27/06/2014;1.161,75;11.336,37;Ionioi_Nisoi;Home_Office;Larry_Tron;Corfu;Greece;Not_Specified;Furniture;Jumbo_Drum;Chairs_&_Chairmats;Hon_4700_Series_Mobuis™_Mid-Back_Task_Chairs_with_Adjustable_Arms;28/06/2014;Delivery_Truck;0,04;33;0,64;58,92;355,98
32800;27/06/2014;69,08;751,94;Ionioi_Nisoi;Home_Office;Larry_Tron;Corfu;Greece;Not_Specified;Office_Supplies;Small_Box;Paper;Southworth_25%_Cotton_Premium_Laser_Paper_and_Envelopes;29/06/2014;Regular_Air;0,07;40;0,37;8,68;19,98
32803;21/05/2017;-10,327;371,95;Nordrhein-Westfalen;Corporate;James_Lanier;Willich;Germany;Medium;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;XtraLife®_ClearVue™_Slant-D®_Ring_Binders_by_Cardinal;22/05/2017;Express_Air;0,08;49;0,35;4,71;7,84
32803;21/05/2017;-4,36;96,07;Nordrhein-Westfalen;Corporate;James_Lanier;Willich;Germany;Medium;Office_Supplies;Small_Box;Envelopes;Ampad_#10_Peel_&_Seel®_Holiday_Envelopes;23/05/2017;Regular_Air;0,06;22;0,37;2,5;4,48
32804;13/02/2018;74,82;174,81;Emilia-Romagna;Corporate;Lycoris_Saunders;Argenta;Italy;Medium;Office_Supplies;Small_Box;Labels;Avery_510;14/02/2018;Regular_Air;0,07;49;0,37;0,5;3,75
32804;13/02/2018;-61,985;89,51;Emilia-Romagna;Corporate;Lycoris_Saunders;Argenta;Italy;Medium;Office_Supplies;Small_Box;Binders_and_Binder_Accessories;Ibico_Presentation_Index_for_Binding_Systems;15/02/2018;Regular_Air;0,02;20;0,38;5,26;3,98
32806;25/11/2016;77,3;175,99;Emilia-Romagna;Home_Office;Lycoris_Saunders;Argenta;Italy;High;Office_Supplies;Small_Box;Labels;Avery_487;26/11/2016;Express_Air;0,1;48;0,38;0,5;3,69
32806;25/11/2016;-45,29;221,23;Emilia-Romagna;Home_Office;Lycoris_Saunders;Argenta;Italy;High;Office_Supplies;Small_Box;Paper;Xerox_1977;27/11/2016;Regular_Air;0,02;33;0,37;5,2;6,68
32806;25/11/2016;-28,34;178,78;Hessen;Home_Office;Julia_West;Friedrichsdorf;Germany;Critical;Furniture;Small_Pack;Office_Furnishings;DAX_Metal_Frame,_Desktop,_Stepped-Edge;26/11/2016;Regular_Air;0,02;8;0,46;8,99;20,24
32834;31/01/2016;573,057;3.460,56;Sicily;Home_Office;Noah_Childs;Aci_Castello;Italy;Critical;Technology;Small_Box;Telephones_and_Communication;8890;01/02/2016;Regular_Air;0,1;39;0,58;5,92;115,99
32835;11/12/2017;-19,437;572,4325;Nordrhein-Westfalen;Corporate;Joy_Smith;Heinsberg;Germany;Medium;Technology;Small_Box;Telephones_and_Communication;KF_788;13/12/2017;Regular_Air;0,05;15;0,56;4,99;45,99
32868;23/06/2014;200,53;1.101,28;Bayern;Home_Office;Randy_Ferguson;Dachau;Germany;Not_Specified;Office_Supplies;Small_Pack;Pens_&_Art_Supplies;Boston_Model_1800_Electric_Pencil_Sharpener,_Gray;24/06/2014;Regular_Air;0,05;39;0,55;6,17;28,15
32869;31/08/2014;-7,51;15,26;Nordrhein-Westfalen;Corporate;Christopher_Schild;Heinsberg;Germany;Medium;Office_Supplies;Wrap_Bag;Pens_&_Art_Supplies;Sanford_Liquid_Accent_Highlighters;01/09/2014;Regular_Air;0,01;2;0,48;1,5;6,68
32869;31/08/2014;25,04;2.470,84;Nordrhein-Westfalen;Corporate;Christopher_Schild;Heinsberg;Germany;Medium;Furniture;Medium_Box;Office_Furnishings;Deflect-o_EconoMat_Nonstudded,_No_Bevel_Mat;01/09/2014;Regular_Air;0,05;49;0,65;18,45;51,65
32869;31/08/2014;-82,83;322,03;Nordrhein-Westfalen;Corporate;Christopher_Schild;Heinsberg;Germany;Medium;Technology;Small_Pack;Computer_Peripherals;Imation_Neon_Mac_Format_Diskettes,_10/Pack;01/09/2014;Regular_Air;0,06;41;0,77;2,83;8,12
